"Time"	G1	G70	G2	G6	G3	G7	G4	G85	G5	G52	G39	G93	G8	G30	G9	G99	G10	G42	G11	G50	G12	G13	G14	G38	G15	G91	G16	G17	G84	G18	G65	G19	G34	G20	G21	G76	G22	G66	G23	G95	G24	G94	G25	G71	G26	G97	G27	G73	G28	G29	G56	G31	G55	G32	G33	G72	G37	G35	G90	G36	G75	G40	G43	G41	G81	G96	G44	G48	G45	G61	G46	G47	G87	G49	G80	G51	G62	G58	G53	G86	G54	G64	G57	G59	G60	G92	G63	G67	G100	G68	G69	G88	G74	G89	G77	G78	G79	G82	G83	G98
650	0.8642230	0.5744434	0.4831418	0.1190083	0.0948017	0.1589961	0.9912436	0.2055780	0.0485891	0.9433002	0.7025335	0.0645331	0.1831435	0.5235900	0.3779834	0.4788407	0.9660627	0.8924675	0.7619402	0.8684890	0.0202884	0.1567525	0.1650401	0.1367134	0.0208435	0.1054383	0.9697452	0.7760376	0.0335844	0.7655713	0.4088386	0.5896161	0.0601731	0.8389285	0.9007546	0.6017558	0.1464744	0.3250646	0.4073973	0.7884287	0.0864587	0.9540498	0.6167099	0.5162385	0.4789167	0.5842194	0.9848245	0.5814625	0.1401486	0.9049728	0.2126123	0.8511008	0.5149475	0.9805015	0.6613739	0.3224440	0.0784147	0.9846211	0.7108004	0.5775866	0.5300083	0.6660045	0.7679827	0.3889453	0.0979273	0.9342458	0.5484704	0.6586235	0.6875055	0.9879661	0.9882927	0.3195062	0.5971359	0.5794838	0.9277094	0.7041359	0.3155598	0.9745570	0.5906811	0.4560049	0.7592840	0.1065144	0.5679743	0.3791024	0.1755185	0.2938623	0.9905940	0.5739453	0.6432512	0.9156814	0.6818832	0.4331634	0.5094905	0.4290761	0.4149806	0.0128666	0.3957474	0.9855403	0.9946470	0.4935527
700	0.6645595	0.5266895	0.5240461	0.1266431	0.0943133	0.1578535	0.9887055	0.2030644	0.0390121	0.9716596	0.7241327	0.0668532	0.1761236	0.5007821	0.4574431	0.6050120	0.9823312	0.9421964	0.8323113	0.7520269	0.0206152	0.2253443	0.1429938	0.0862237	0.0233939	0.0893596	0.9837302	0.7813164	0.0277908	0.7779146	0.4041334	0.5892881	0.0596327	0.8864786	0.9021449	0.5931656	0.1764951	0.4092553	0.4889273	0.6310096	0.0847814	0.9463594	0.6541424	0.5238732	0.3517361	0.6854210	0.9857845	0.5832932	0.1817626	0.9069396	0.2119813	0.8584967	0.4998184	0.9829282	0.6828940	0.2549248	0.0827308	0.9871332	0.8023690	0.5510799	0.7890721	0.7963931	0.6497050	0.4053773	0.0618377	0.9241536	0.5422700	0.7047109	0.6371288	0.9854580	0.9894132	0.4042216	0.5018879	0.5779767	0.9249808	0.7376411	0.3145793	0.9849551	0.6024456	0.3646200	0.6580145	0.1025909	0.6383142	0.3886779	0.1687241	0.2960896	0.9885136	0.5764594	0.7590064	0.9500891	0.7329247	0.4290925	0.5040458	0.4079301	0.4064358	0.0114328	0.3744005	0.9844832	0.9874511	0.4943488
750	0.4652186	0.4030051	0.5852830	0.1562189	0.0909070	0.1580692	0.9898889	0.2052438	0.0397281	0.9872641	0.7209418	0.0680040	0.1481169	0.4763208	0.4899110	0.6922515	0.9724246	0.9578190	0.8622846	0.6586916	0.0308427	0.2998188	0.1993644	0.0767351	0.0211404	0.0895686	0.9863370	0.7696603	0.0256105	0.7811024	0.4067296	0.5894534	0.0571301	0.9047199	0.9080983	0.5908672	0.2064985	0.4834779	0.5254000	0.4928831	0.0837028	0.9504962	0.7189599	0.5668490	0.2847100	0.7766724	0.9826990	0.5839655	0.2534048	0.9118391	0.2122793	0.8566556	0.4970113	0.9819469	0.6924908	0.2215279	0.0814417	0.9887736	0.8411120	0.5768500	0.9204131	0.8623205	0.5453440	0.4122132	0.0537328	0.9066458	0.5395262	0.7203749	0.5580945	0.9847501	0.9875551	0.4998198	0.4558182	0.5776680	0.9254309	0.7679819	0.3084059	0.9869161	0.6031154	0.3290337	0.5396020	0.1085186	0.7211786	0.4105140	0.1680580	0.2994659	0.9913788	0.6809876	0.8020175	0.9581588	0.7675608	0.4405073	0.5103279	0.4025425	0.3996558	0.0095520	0.3527037	0.9855261	0.9864887	0.4905261
800	0.3476102	0.2444659	0.6372903	0.2092983	0.0915321	0.1533648	0.9907456	0.2037262	0.0339578	0.9881847	0.6874869	0.0608688	0.0939028	0.4331343	0.5081402	0.7378364	0.9444187	0.9682005	0.8704806	0.6067421	0.0283705	0.3757567	0.2815791	0.1051199	0.0198554	0.0869340	0.9895048	0.7460858	0.0279828	0.7805740	0.4043421	0.5882000	0.0651646	0.9116751	0.9253871	0.5890545	0.2093856	0.5389696	0.5229064	0.4044520	0.0837534	0.9529359	0.7970693	0.6379710	0.2443364	0.8428099	0.9842060	0.5758816	0.3406936	0.9187133	0.2154556	0.8528987	0.4990310	0.9816843	0.6987942	0.2084354	0.0845551	0.9900274	0.8588843	0.5991909	0.9484310	0.8950305	0.4924438	0.4261227	0.0493354	0.8781255	0.5403306	0.7309800	0.4699024	0.9850107	0.9884475	0.5716068	0.4312842	0.5790384	0.9246192	0.7916002	0.2956560	0.9828670	0.5970558	0.3114277	0.4526674	0.1119132	0.7814996	0.4453541	0.1670502	0.2956697	0.9867931	0.7948685	0.7631783	0.9621954	0.7802376	0.4550094	0.5144974	0.4005719	0.4057593	0.0145964	0.3452037	0.9796708	0.9911423	0.4915831
850	0.3024916	0.1330350	0.6827792	0.2824159	0.1013892	0.1572298	0.9934395	0.2099529	0.0312224	0.9889349	0.6322561	0.0661543	0.0541973	0.3692166	0.5157218	0.7565295	0.8815785	0.9726851	0.8755445	0.5757553	0.0232982	0.4296033	0.3525060	0.1487421	0.0205071	0.0914758	0.9919464	0.7227842	0.0273420	0.7856913	0.4057550	0.5887984	0.0635613	0.9135291	0.9396144	0.5941552	0.1996516	0.5659293	0.4965715	0.3697049	0.0844703	0.9506480	0.8630727	0.7178949	0.2216031	0.8759908	0.9836097	0.5843769	0.4147521	0.9152021	0.2144498	0.8554135	0.4992835	0.9805162	0.6989484	0.1990943	0.0767424	0.9921096	0.8645078	0.6264733	0.9299115	0.9110016	0.4669819	0.4516319	0.0481276	0.8529921	0.5386198	0.7304606	0.3974148	0.9855643	0.9925369	0.6196116	0.4164674	0.5840710	0.9263363	0.7902678	0.2859903	0.9862504	0.5984024	0.3012592	0.4010870	0.1089889	0.8151574	0.4757111	0.1618949	0.2968594	0.9909742	0.8699944	0.6685870	0.9611577	0.7879329	0.4712118	0.5391490	0.4065656	0.4001276	0.0108590	0.3409684	0.9842180	0.9856243	0.4924355
900	0.2945369	0.0764293	0.7177212	0.3553676	0.0953319	0.1599131	0.9910646	0.2081936	0.0275225	0.9892532	0.5529793	0.0664849	0.0375358	0.2931824	0.5207285	0.7683431	0.7882078	0.9644929	0.8738236	0.5639538	0.0264545	0.4550855	0.4097872	0.1995425	0.0196278	0.0897508	0.9930958	0.6917460	0.0323461	0.7848467	0.4007588	0.5912231	0.0622430	0.9171050	0.9539706	0.5998253	0.1850317	0.5650753	0.4361081	0.3637013	0.0883729	0.9529720	0.8961496	0.7784229	0.2166381	0.8972808	0.9807472	0.5826582	0.4653493	0.9161940	0.2142502	0.8580790	0.4972079	0.9809138	0.7022622	0.2029191	0.0885869	0.9888871	0.8709298	0.6399178	0.8588228	0.9110577	0.4476196	0.4806278	0.0488820	0.8261102	0.5452874	0.7260818	0.3496344	0.9823033	0.9909785	0.6446830	0.4160282	0.5835216	0.9278255	0.7748308	0.2865131	0.9834137	0.5987550	0.3021863	0.3687123	0.1072736	0.8452911	0.4935166	0.1681046	0.2998770	0.9915420	0.9024603	0.5819375	0.9633972	0.7875232	0.4716916	0.5597789	0.4217733	0.3999272	0.0110274	0.3509333	0.9817360	0.9913023	0.4954742
950	0.3135737	0.0511165	0.7323300	0.4147810	0.0953924	0.1596029	0.9918981	0.2053525	0.0343475	0.9875198	0.4838037	0.0667118	0.0308430	0.2279466	0.5241027	0.7676583	0.6892087	0.9652203	0.8789590	0.5563687	0.0274192	0.4608810	0.4418072	0.2343285	0.0204560	0.0923287	0.9886613	0.6578220	0.0352667	0.7796453	0.4010781	0.5900940	0.0619152	0.9159640	0.9719010	0.6041670	0.1778657	0.5549425	0.3621493	0.4001431	0.0828615	0.9484765	0.9222288	0.8246928	0.2063096	0.8999741	0.9795144	0.5813143	0.4984151	0.9123772	0.2103368	0.8610893	0.4953032	0.9813349	0.6950955	0.1985360	0.0848491	0.9902634	0.8753191	0.6444580	0.7488664	0.9170589	0.4454860	0.5068201	0.0506596	0.8089582	0.5439414	0.7255494	0.3156731	0.9835784	0.9847029	0.6597082	0.4129342	0.5836315	0.9297836	0.7521477	0.2866684	0.9852793	0.5976685	0.3051130	0.3570399	0.1082865	0.8505856	0.5079446	0.1629526	0.2981185	0.9942497	0.9134693	0.5183003	0.9632006	0.7931921	0.4756956	0.5811556	0.4363219	0.4039312	0.0114059	0.3631020	0.9846501	0.9881236	0.4891670
1000	0.3633477	0.0421784	0.7396293	0.4567815	0.0958548	0.1565925	0.9873120	0.2071453	0.0297285	0.9922419	0.4267031	0.0707330	0.0267761	0.1903951	0.5171539	0.7723222	0.6182876	0.9556915	0.8787022	0.5506099	0.0213920	0.4507109	0.4566618	0.2563092	0.0258977	0.0911117	0.9837592	0.6359004	0.0369386	0.7777125	0.4026687	0.5942780	0.0627628	0.9138821	0.9794906	0.6096500	0.1688339	0.5382709	0.2842174	0.4929644	0.0911547	0.9500948	0.9254771	0.8496260	0.2045086	0.9099198	0.9823209	0.5818237	0.5130481	0.9173967	0.2111281	0.8536833	0.4948748	0.9808753	0.7014681	0.1959013	0.0821091	0.9930367	0.8773843	0.6503784	0.6521988	0.9109300	0.4424710	0.5298253	0.0503172	0.7989917	0.5436025	0.7321177	0.2987279	0.9784055	0.9903738	0.6740633	0.4140632	0.5867621	0.9315023	0.7230918	0.2920527	0.9867783	0.6014063	0.3029984	0.3491181	0.1096797	0.8612029	0.5165569	0.1624266	0.2961659	0.9968659	0.8964258	0.4846594	0.9641730	0.7861587	0.4818074	0.5994513	0.4562108	0.3966553	0.0119325	0.3783661	0.9823934	0.9912403	0.4963314

0	0.4766240	0.1129781	0.7468560	0.5067826	0.0921345	0.1557199	0.9882124	0.2041942	0.0444820	0.9867712	0.3427254	0.0699636	0.0265862	0.1452270	0.5255879	0.7737403	0.5033051	0.9084802	0.8773760	0.5522036	0.0279234	0.3917265	0.3944781	0.2279285	0.0293133	0.0849575	0.9902915	0.5955887	0.0467688	0.7548152	0.4092012	0.5923960	0.0650913	0.9142884	0.9917256	0.6212935	0.1615734	0.4886373	0.1208996	0.9749753	0.0886612	0.9487672	0.9397352	0.8869428	0.2046222	0.9147881	0.9836324	0.5831199	0.5359523	0.9185599	0.2111844	0.8546060	0.4991873	0.9825648	0.6963747	0.1963355	0.0799748	0.9921181	0.8779829	0.6525838	0.6378575	0.9163451	0.4450298	0.5621375	0.0496070	0.7876182	0.5492907	0.7289155	0.2865680	0.9749745	0.9906534	0.6629343	0.4144079	0.5805016	0.9288201	0.8389930	0.2678844	0.9854873	0.5941929	0.3078497	0.3539423	0.1057510	0.8660949	0.5234211	0.1711303	0.3080469	0.9941159	0.3814901	0.9582955	0.9646019	0.7908123	0.4829022	0.6258785	0.4937170	0.4015736	0.0061461	0.4375512	0.9834527	0.9915262	0.4951798
50	0.4773872	0.3737155	0.7457336	0.4757797	0.2568418	0.4051292	0.4463046	0.1214087	0.0764600	0.8805164	0.1506258	0.0655681	0.2010666	0.5955229	0.4902057	0.7755470	0.4572045	0.9063605	0.8819382	0.4401974	0.0207031	0.3910759	0.5267895	0.2607368	0.0319414	0.4754268	0.9880673	0.5896676	0.0477639	0.7496963	0.4096640	0.5885625	0.0612296	0.6619031	0.9841172	0.6744064	0.1292387	0.4818428	0.0860997	0.6828607	0.0848292	0.9497575	0.9377806	0.8874904	0.6736922	0.8196958	0.9767645	0.5826364	0.7057657	0.9204168	0.0390170	0.8578260	0.6964748	0.9887171	0.7005053	0.1971353	0.0848782	0.4630477	0.8389588	0.6531547	0.6226765	0.8110255	0.4489739	0.2136385	0.0506342	0.7917712	0.5421576	0.7337583	0.2941042	0.9847957	0.9929570	0.6624823	0.4172641	0.5098821	0.9492369	0.9439370	0.2177384	0.9862045	0.3660685	0.2498228	0.3308437	0.0914407	0.8652141	0.5739470	0.6597352	0.1502562	0.9881124	0.2731593	0.4138499	0.9800398	0.7941775	0.6035387	0.6280986	0.7055205	0.3801984	0.0108419	0.8452989	0.9887654	0.6584516	0.5430318
100	0.4869916	0.4755515	0.7510150	0.4736097	0.2864503	0.7379559	0.3502725	0.1094795	0.2173127	0.8334582	0.0652960	0.0547296	0.2615465	0.7862937	0.4048897	0.7439616	0.3731269	0.8917452	0.8765503	0.4008114	0.0161289	0.3783956	0.5533342	0.3065827	0.0256097	0.5876624	0.9884434	0.5634960	0.0465958	0.7282075	0.4122560	0.5880014	0.0621626	0.5256238	0.9264565	0.6873463	0.1251670	0.4528834	0.0321756	0.5398143	0.0885938	0.9464053	0.9431666	0.8839554	0.8809176	0.6118400	0.9765324	0.5826369	0.6824310	0.9160921	0.0112678	0.8574697	0.7537229	0.9877763	0.7286303	0.1942448	0.0852783	0.4283348	0.6996993	0.6525795	0.5597542	0.5894835	0.5076344	0.0901928	0.0558960	0.7923193	0.5412630	0.7332620	0.2607866	0.9886824	0.9897746	0.6708432	0.4180348	0.4795104	0.9550673	0.9495396	0.2025409	0.9821657	0.3419909	0.3654173	0.3195470	0.0596886	0.8662481	0.5843942	0.8347983	0.1030172	0.9858720	0.3237391	0.2768881	0.9799025	0.7972763	0.6475483	0.6263293	0.7253883	0.3190715	0.0026052	0.9340761	0.9885354	0.5568734	0.6792319
150	0.5278257	0.5137233	0.7503292	0.4728253	0.2932072	0.8477850	0.3229218	0.1261941	0.3725041	0.7646303	0.0333702	0.0493180	0.2964898	0.8737392	0.3255862	0.6833795	0.3536353	0.8731863	0.8809717	0.3891738	0.0171010	0.3548627	0.5464043	0.3277538	0.0382451	0.6187230	0.9913056	0.5393029	0.0491746	0.6994101	0.4134050	0.5893170	0.0629911	0.4491304	0.8001026	0.6931593	0.1182423	0.4294858	0.0073736	0.4739622	0.0884132	0.9503341	0.9428000	0.8817064	0.9523737	0.4849316	0.9793871	0.5807150	0.6004850	0.9144721	0.0102778	0.8565434	0.7733961	0.9892460	0.7789950	0.1859056	0.0800675	0.4199478	0.5357588	0.6426652	0.4762277	0.4464741	0.6220312	0.0485082	0.0521862	0.8160423	0.5449583	0.7303853	0.2233599	0.9893207	0.9918012	0.6713249	0.4165394	0.4674663	0.9510395	0.9448430	0.1975709	0.9846826	0.3681928	0.4382169	0.3843553	0.0526484	0.8616188	0.5946325	0.8970851	0.0949400	0.9893069	0.3995420	0.2449346	0.9788851	0.7977719	0.6680040	0.6299194	0.7283730	0.2699761	0.0004078	0.9519782	0.9890690	0.5285027	0.7786013
200	0.5934946	0.5375913	0.7540782	0.4740354	0.2935373	0.8846858	0.3257896	0.1447022	0.4612656	0.6560148	0.0178961	0.0550785	0.3178724	0.9131624	0.2698270	0.6004963	0.3798696	0.8507727	0.8800789	0.3860085	0.0128674	0.3361426	0.5427664	0.3270272	0.0346064	0.6240040	0.9903459	0.5302452	0.0504704	0.6921391	0.4240832	0.5861197	0.0578079	0.4109484	0.6743027	0.6771016	0.1161358	0.4166190	0.0025643	0.4409083	0.0898448	0.9483609	0.9233055	0.8880743	0.9767438	0.4282681	0.9790178	0.5835763	0.5527002	0.9130940	0.0051285	0.8614617	0.7727652	0.9895673	0.8141565	0.1714037	0.0790383	0.4238128	0.4188266	0.6284337	0.4387157	0.3753629	0.7367683	0.0351719	0.0532484	0.8536416	0.5415349	0.7292974	0.2019661	0.9828806	0.9918046	0.6838991	0.4196861	0.4592144	0.9449781	0.9253752	0.1938999	0.9825700	0.3827251	0.4433103	0.4616374	0.0391667	0.8649217	0.5969947	0.9221208	0.0902589	0.9916640	0.4446581	0.2304704	0.9723930	0.7995455	0.6736632	0.6265622	0.7241400	0.2649460	0.0006026	0.9518041	0.9897000	0.5165628	0.8328710
250	0.6426262	0.5606917	0.7543010	0.4767242	0.2956865	0.8949158	0.3257019	0.1530086	0.5038389	0.5570837	0.0124351	0.0483489	0.3367175	0.9288678	0.2346079	0.5164655	0.4393092	0.8458308	0.8797398	0.3824292	0.0132840	0.3203957	0.5202722	0.3220007	0.0391799	0.6275853	0.9935538	0.5232628	0.0633130	0.6998618	0.4216662	0.5845282	0.0597271	0.3978679	0.5864491	0.6441437	0.1251079	0.4116160	0.0027014	0.4333518	0.1071921	0.9479673	0.8962807	0.8792289	0.9850800	0.4034622	0.9745481	0.5848278	0.5260597	0.9144251	0.0043571	0.8548156	0.7746084	0.9932770	0.8233369	0.1653368	0.0822603	0.4267424	0.3414647	0.5952814	0.4264512	0.3399703	0.8057591	0.0304631	0.0518695	0.8834818	0.5441939	0.7322129	0.1945455	0.9866594	0.9910114	0.7038660	0.4173521	0.4491471	0.9402682	0.9176763	0.1938430	0.9769980	0.3892899	0.4369053	0.5049365	0.0368363	0.8684516	0.5969468	0.9237057	0.0900248	0.9889670	0.4674345	0.2241671	0.9627157	0.7899277	0.6746701	0.6283442	0.7285923	0.2790828	0.0006662	0.9530022	0.9867525	0.5127132	0.8592804
300	0.6715166	0.5814489	0.7589234	0.4853363	0.2892377	0.8997354	0.3233825	0.1655632	0.5271781	0.4933936	0.0156107	0.0497169	0.3453946	0.9388311	0.2132777	0.4523475	0.4814882	0.8574295	0.8814753	0.3840199	0.0142745	0.3159040	0.5094673	0.3123963	0.0410481	0.6297317	0.9921199	0.5160649	0.0695934	0.7158672	0.4274647	0.5886187	0.0628319	0.3883180	0.5380146	0.6124305	0.1384649	0.4177111	0.0057565	0.4234766	0.1349247	0.9372163	0.8673644	0.8684221	0.9834572	0.3978833	0.9804807	0.5818482	0.5209704	0.9152232	0.0089949	0.8571879	0.7779491	0.9878002	0.8099144	0.1566124	0.0803804	0.4256425	0.3018332	0.5655933	0.4315569	0.3264573	0.8404733	0.0246148	0.0560918	0.9077257	0.5466210	0.7256523	0.1872231	0.9911725	0.9937435	0.7202785	0.4193481	0.4420894	0.9370085	0.9070603	0.1993445	0.9717276	0.3952166	0.4283085	0.5199410	0.0370225	0.8617683	0.5983780	0.9332831	0.0849854	0.9930967	0.4811197	0.2225509	0.9561535	0.7942998	0.6752111	0.6247007	0.7263921	0.2983230	0.0000000	0.9566075	0.9901002	0.5164302	0.8645361
350	0.6748310	0.6106531	0.7683253	0.4954786	0.2936116	0.8985569	0.3208688	0.1611821	0.5340957	0.4535180	0.0092867	0.0534191	0.3661837	0.9436095	0.2079300	0.4090525	0.5064888	0.8765808	0.8828747	0.3820879	0.0110706	0.3308869	0.5087910	0.3023254	0.0438553	0.6291410	0.9923144	0.5212678	0.0729806	0.7471925	0.4256039	0.5880262	0.0618327	0.3868075	0.5071828	0.5825090	0.1620032	0.4379371	0.0019870	0.4214996	0.1714489	0.9204493	0.8476555	0.8581261	0.9889586	0.3984762	0.9825587	0.5808337	0.5125451	0.9159723	0.0066573	0.8590200	0.7748467	0.9841042	0.7873837	0.1610968	0.0845397	0.4229892	0.2873248	0.5308395	0.4435203	0.3243256	0.8569543	0.0225097	0.0509252	0.9199405	0.5469925	0.7273272	0.1825562	0.9869339	0.9909584	0.7386529	0.4118062	0.4426065	0.9336641	0.9106858	0.1996664	0.9679202	0.3965152	0.4223774	0.5160004	0.0429961	0.8682860	0.5973690	0.9325083	0.0880594	0.9899598	0.4893235	0.2140237	0.9434096	0.7898955	0.6775093	0.6265082	0.7255870	0.3138162	0.0000000	0.9549230	0.9875557	0.5119029	0.8714051
400	0.6722129	0.6174285	0.7639744	0.5007501	0.2902234	0.8967448	0.3214341	0.1693501	0.5341563	0.4301360	0.0115369	0.0519666	0.3778336	0.9464219	0.2000475	0.3917061	0.5219764	0.8928758	0.8799477	0.3798547	0.0144029	0.3504492	0.5047951	0.3006370	0.0421644	0.6291372	0.9906916	0.5161268	0.0694584	0.7684181	0.4193519	0.5865704	0.0623837	0.3913317	0.4916131	0.5601941	0.1915043	0.4750326	0.0073460	0.4194027	0.1980650	0.8976825	0.8465659	0.8418896	0.9910905	0.3955169	0.9796306	0.5802052	0.5205312	0.9182008	0.0119869	0.8526731	0.7758418	0.9877665	0.7763269	0.1656355	0.0840046	0.4253962	0.2722142	0.4968381	0.4558229	0.3231322	0.8652757	0.0215329	0.0535592	0.9311802	0.5478395	0.7276933	0.1829364	0.9874087	0.9916856	0.7454201	0.4135150	0.4456635	0.9328962	0.9071550	0.1972333	0.9580145	0.3991277	0.4116633	0.5100729	0.0407154	0.8656739	0.5985784	0.9327195	0.0859411	0.9875124	0.4944375	0.2133947	0.9431858	0.7841351	0.6761412	0.6246976	0.7285144	0.3192099	0.0005522	0.9549971	0.9917590	0.5098166	0.8723348
450	0.6612269	0.6265386	0.7730386	0.5078156	0.2942852	0.8945497	0.3211795	0.1674402	0.5344728	0.4221514	0.0118720	0.0510522	0.3849174	0.9510334	0.2025597	0.3796154	0.5281504	0.9057692	0.8777932	0.3873567	0.0144659	0.3823076	0.5237098	0.3026701	0.0429370	0.6293033	0.9887746	0.5178223	0.0759343	0.7934396	0.4106894	0.5853851	0.0610321	0.3872509	0.4764039	0.5466393	0.2200979	0.5225699	0.0058160	0.4153866	0.2264857	0.8739787	0.8457197	0.8334509	0.9889680	0.3941704	0.9799157	0.5815779	0.5104098	0.9111249	0.0043305	0.8539168	0.7716171	0.9877397	0.7702687	0.1648686	0.0846421	0.4238164	0.2654032	0.4766835	0.4632929	0.3237457	0.8701784	0.0186934	0.0536246	0.9310782	0.5486358	0.7229132	0.1834510	0.9862859	0.9895806	0.7431117	0.4155456	0.4438365	0.9289151	0.9098655	0.2001582	0.9511831	0.3969489	0.4119767	0.5057047	0.0369402	0.8589079	0.5965529	0.9362836	0.0877475	0.9865974	0.4878794	0.2147027	0.9347009	0.7781251	0.6771494	0.6181398	0.7221594	0.3324901	0.0000000	0.9555353	0.9859509	0.5143814	0.8781178
500	0.6595748	0.6169554	0.7703231	0.5098530	0.2918184	0.8978810	0.3209310	0.1724197	0.5369253	0.4148653	0.0089255	0.0509171	0.3857664	0.9531227	0.2074157	0.3762587	0.5302281	0.9056879	0.8787044	0.3860425	0.0164632	0.4250754	0.5450380	0.3120384	0.0408973	0.6278183	0.9847303	0.5191546	0.0742052	0.8192130	0.4064018	0.5895112	0.0666817	0.3824410	0.4767067	0.5397663	0.2500743	0.5678088	0.0033030	0.4167655	0.2488762	0.8582870	0.8524883	0.8353496	0.9945852	0.3974817	0.9825324	0.5785910	0.5129043	0.9110202	0.0074983	0.8583518	0.7802820	0.9898900	0.7617953	0.1690510	0.0861230	0.4215324	0.2733554	0.4689673	0.4589459	0.3230678	0.8682585	0.0172776	0.0499095	0.9305297	0.5519698	0.7317211	0.1822830	0.9812976	0.9890264	0.7342081	0.4137141	0.4510129	0.9337990	0.9077788	0.2054678	0.9484624	0.3984794	0.4084841	0.5018309	0.0351211	0.8617737	0.6054232	0.9325865	0.0896054	0.9939789	0.4904473	0.2163863	0.9405117	0.7826170	0.6759288	0.6152594	0.7198349	0.3374161	0.0022733	0.9576074	0.9913439	0.5142281	0.8763280
550	0.6561029	0.4106158	0.7698462	0.5338863	0.1283220	0.8151902	0.8678668	0.2853742	0.4561694	0.4879530	0.1977181	0.0510553	0.2172027	0.7944462	0.2430377	0.3782592	0.6501489	0.9150333	0.8790236	0.4897803	0.0178051	0.4598557	0.4512662	0.2980120	0.0378629	0.2444504	0.9943600	0.5255135	0.0734788	0.8370811	0.4034067	0.5846214	0.0641453	0.6050813	0.4963053	0.4474342	0.3113486	0.6186298	0.0070235	0.7178398	0.1441723	0.8643938	0.8536979	0.8319096	0.9827326	0.3948919	0.9785948	0.5799472	0.1667878	0.9115890	0.1798951	0.8557228	0.5746264	0.9848712	0.7486489	0.1763557	0.0838879	0.9561110	0.3845712	0.4584916	0.4514435	0.3656276	0.8677387	0.2710577	0.0531470	0.9320805	0.5490353	0.7266332	0.1623579	0.9577183	0.9878611	0.7290191	0.4172472	0.5252509	0.8903202	0.6000872	0.2594279	0.9499769	0.6961661	0.4249133	0.5191125	0.0442763	0.8600936	0.5498514	0.4383153	0.2340126	0.9929418	0.7049619	0.7013156	0.7635094	0.7569429	0.5494107	0.6179290	0.5006903	0.3763887	0.0000000	0.6157403	0.9810343	0.8444545	0.8291292
600	0.6565805	0.3332218	0.7688244	0.5383118	0.0988866	0.5058109	0.9666544	0.2664196	0.2758214	0.5822138	0.2707614	0.0511348	0.1175218	0.6708578	0.3329706	0.4541185	0.8507022	0.9271773	0.8749305	0.5313207	0.0132816	0.5070013	0.4600883	0.2772739	0.0274656	0.1275378	0.9910817	0.5481886	0.0693462	0.8751738	0.3916829	0.5867500	0.0639729	0.7768428	0.5724246	0.4168600	0.3359011	0.6654979	0.0254041	0.8591023	0.0987963	0.9095515	0.8417305	0.8326623	0.9695957	0.3947694	0.9794732	0.5810694	0.1197308	0.9078349	0.2043075	0.8548094	0.5197644	0.9846558	0.7102625	0.1784589	0.0810377	0.9858653	0.6060730	0.4623179	0.4717855	0.5289723	0.8259389	0.3598436	0.0529499	0.9303110	0.5471936	0.7299890	0.1879366	0.9531508	0.9938788	0.7230726	0.4150331	0.5628503	0.8914942	0.6926316	0.3046936	0.9588606	0.6863028	0.3147209	0.5004952	0.0596672	0.8663946	0.5340548	0.2633081	0.2877035	0.9941421	0.6215509	0.7619316	0.8818697	0.7330298	0.4885777	0.6142135	0.4828968	0.4364291	0.0022652	0.4827187	0.9829061	0.9487820	0.6992929
650	0.6380506	0.2975273	0.7652155	0.5400523	0.0998821	0.2837434	0.9859391	0.2404062	0.1447613	0.7442445	0.3065215	0.0520076	0.0721789	0.5368299	0.4231764	0.5675825	0.9386022	0.9462235	0.8761480	0.5432899	0.0211106	0.5455122	0.4942844	0.2786921	0.0210033	0.1020951	0.9882986	0.5687204	0.0665839	0.8990326	0.3850099	0.5855206	0.0654611	0.8638705	0.6860248	0.4283384	0.3435048	0.7042400	0.0565325	0.9297478	0.0910531	0.9330279	0.8609274	0.8333116	0.8929898	0.4072257	0.9772585	0.5807798	0.1183073	0.9139504	0.2139008	0.8566469	0.5075131	0.9784248	0.6675317	0.1909149	0.0833732	0.9888310	0.7477755	0.4961182	0.5078242	0.7019167	0.7287282	0.3890558	0.0553734	0.9325826	0.5429777	0.7308922	0.2241301	0.9572694	0.9872768	0.7169902	0.4146958	0.5784874	0.9122498	0.7570489	0.3182722	0.9719722	0.6363013	0.2705463	0.4341519	0.0843304	0.8621767	0.5298271	0.1994732	0.3020951	0.9933835	0.5204508	0.7957803	0.9370512	0.7480717	0.4606059	0.6159148	0.4805322	0.4610852	0.0035707	0.4379671	0.9833458	0.9750780	0.6002829
