"Time"	G1	G77	G2	G94	G3	G9	G4	G63	G5	G60	G6	G35	G7	G88	G8	G68	G28	G10	G11	G76	G12	G83	G13	G85	G14	G87	G15	G61	G16	G71	G17	G91	G18	G57	G19	G56	G20	G64	G21	G86	G22	G23	G48	G24	G25	G26	G27	G72	G93	G29	G44	G30	G31	G70	G32	G33	G95	G34	G97	G36	G37	G54	G38	G39	G49	G40	G81	G41	G42	G43	G45	G67	G46	G47	G50	G66	G51	G52	G53	G58	G55	G78	G82	G59	G99	G62	G92	G65	G100	G96	G69	G98	G80	G73	G74	G75	G79	G89	G84	G90
550	0.0942344	0.1921973	0.7001881	0.0716185	0.6920241	0.0312796	0.5871496	0.2170615	0.5963747	0.4542088	0.7300654	0.0562345	0.7629892	0.9927870	0.9428649	0.9876904	0.0490414	0.1540281	0.4144806	0.9261109	0.9265351	0.3418903	0.1238775	0.3511620	0.1600698	0.3688484	0.1040891	0.3388182	0.4351099	0.2613114	0.4514732	0.1567520	0.2836833	0.5817068	0.4339100	0.0699807	0.5810719	0.5347440	0.4075034	0.5229676	0.2621592	0.2622391	0.4222725	0.0433294	0.6973214	0.0645635	0.3485144	0.5167090	0.0422327	0.9970357	0.2799856	0.8934038	0.0954541	0.0368897	0.0665166	0.0021649	0.9946700	0.5967931	0.9294247	0.6245209	0.0261837	0.1510532	0.1865481	0.2309198	0.7898513	0.5587516	0.7122222	0.0561255	0.5433403	0.3552458	0.9965979	0.9891193	0.1696857	0.7881606	0.6972314	0.4213626	0.9790517	0.0564321	0.5326834	0.9427931	0.1634981	0.8301952	0.9092538	0.6154967	0.0559988	0.0782863	0.7605211	0.0665696	0.9930998	0.6409295	0.0444441	0.3521130	0.1006279	0.7066134	0.7781262	0.6630495	0.0880101	0.0592936	0.0542632	0.8532418
600	0.1084982	0.1809084	0.3046943	0.1246799	0.6991429	0.0335039	0.5073373	0.1976130	0.5987320	0.5776592	0.7196716	0.0758320	0.8963591	0.9912235	0.9176288	0.9926720	0.0297092	0.1509137	0.8312409	0.6012208	0.9524244	0.3831580	0.1143376	0.1728890	0.1567719	0.4002110	0.0400269	0.1282067	0.6952373	0.7422913	0.5420239	0.2000801	0.3265036	0.7835772	0.8100033	0.2157331	0.5859334	0.4983245	0.4926002	0.3734529	0.1183171	0.2032394	0.4114665	0.0506149	0.6817267	0.0492854	0.4121108	0.5326922	0.0368363	0.9939567	0.2804508	0.8490280	0.1107203	0.0408972	0.0404372	0.0000000	0.9904782	0.7035213	0.9494471	0.6375317	0.0293668	0.1540362	0.4630670	0.1119944	0.6225013	0.5470868	0.7180018	0.0579244	0.3423219	0.3321275	0.9935617	0.9914229	0.1702250	0.5984906	0.6553042	0.4950949	0.9738829	0.0915905	0.5193187	0.9594864	0.1601324	0.8799042	0.9221357	0.7769018	0.0321913	0.0787472	0.6753921	0.0662596	0.9773882	0.5931816	0.0434412	0.1911134	0.0645627	0.8165690	0.9219258	0.5595886	0.0868494	0.0625551	0.0553094	0.3687580
650	0.1648399	0.2572434	0.1180176	0.4764337	0.6995205	0.0328708	0.4316476	0.1665028	0.5990717	0.6175397	0.7279825	0.0797871	0.9349780	0.9915526	0.7791814	0.9925215	0.0194614	0.1526505	0.9553780	0.3056560	0.9626622	0.3742574	0.1157269	0.1093616	0.1606697	0.4073584	0.0216214	0.0500529	0.8192457	0.9283325	0.5815317	0.2462417	0.4072305	0.8297099	0.9317144	0.4694034	0.5893673	0.4914951	0.5203888	0.2718417	0.0960802	0.1145248	0.3573536	0.0551269	0.6816060	0.0423616	0.6639409	0.5068931	0.0421663	0.9900070	0.2771958	0.6697000	0.1160380	0.0466798	0.0249710	0.0044663	0.9911519	0.7378732	0.9593228	0.6503251	0.0276430	0.1533059	0.7779000	0.0746996	0.3951409	0.5298917	0.7291223	0.0587954	0.1804244	0.3510966	0.9891305	0.9902599	0.1752554	0.2791865	0.5069914	0.5241232	0.9723283	0.3624885	0.5192126	0.9659506	0.1634965	0.9476778	0.9318348	0.9020228	0.0704320	0.0739972	0.5955510	0.0623091	0.9406625	0.5802618	0.0470521	0.1113892	0.2165121	0.8978466	0.9675117	0.4908176	0.0854640	0.0616142	0.0576580	0.1428974
700	0.3042690	0.4831456	0.0571080	0.8591298	0.6990949	0.0312775	0.3847009	0.1419904	0.5972001	0.6350688	0.7333870	0.0818987	0.9452372	0.9918178	0.5710916	0.9933890	0.0202942	0.1538713	0.9826677	0.1695001	0.9602712	0.3717221	0.1052293	0.0916091	0.1637284	0.4056586	0.0132392	0.0266640	0.8664659	0.9802129	0.5925397	0.2774864	0.4501585	0.8083842	0.7204832	0.6126115	0.5871548	0.4879802	0.5297211	0.2300836	0.0932008	0.0612432	0.2616647	0.0665082	0.6712399	0.0451900	0.8646273	0.4368730	0.0385535	0.9886524	0.2763831	0.3875455	0.1094406	0.0526573	0.0203713	0.0113797	0.9928461	0.7654959	0.9703069	0.6514030	0.0289469	0.1506985	0.9256951	0.4364791	0.2974504	0.5064152	0.7422103	0.0623371	0.0953118	0.3449118	0.9891375	0.9936817	0.1716315	0.0911413	0.2818819	0.5675304	0.9624742	0.7431337	0.5242354	0.9688802	0.1696304	0.9716342	0.9361299	0.9546081	0.1224530	0.0761782	0.5384617	0.0629078	0.9105237	0.5850349	0.0440541	0.0825614	0.4274292	0.9411142	0.9731077	0.4490884	0.0914443	0.0607154	0.0505316	0.2934934
750	0.3748121	0.7554921	0.0383005	0.9708296	0.6891234	0.0313149	0.3637390	0.1335247	0.6031014	0.6460431	0.7376229	0.0829350	0.9552830	0.9921793	0.4244233	0.9946712	0.0136388	0.1514187	0.9913633	0.1084223	0.9677191	0.3658324	0.1096116	0.0831558	0.1615658	0.4101699	0.0085383	0.0145532	0.8878018	0.9888669	0.6013975	0.2924354	0.4559374	0.7797814	0.2895888	0.5299102	0.5904388	0.4890609	0.5373698	0.2080243	0.0983493	0.0450293	0.1692000	0.0808368	0.6723639	0.0452987	0.9448416	0.3618208	0.0389462	0.9880428	0.2767355	0.1958498	0.1098233	0.0533887	0.0196272	0.0082156	0.9901657	0.7910543	0.9708896	0.6555682	0.0301191	0.1487852	0.9660281	0.7597657	0.5489949	0.4933701	0.7580119	0.0614516	0.0653868	0.3069405	0.9858077	0.9940970	0.2148183	0.0321006	0.1498852	0.6393289	0.9522693	0.8464914	0.5231246	0.9727479	0.1698465	0.9864869	0.9428161	0.9730439	0.1578493	0.0795130	0.5119169	0.0631580	0.8685395	0.5845436	0.0484091	0.0669134	0.5577682	0.9674640	0.9155358	0.4301604	0.0869588	0.0618935	0.0496256	0.5837397
800	0.2518962	0.8807389	0.0242194	0.9897626	0.6508429	0.0268006	0.3545676	0.1275766	0.6004340	0.6449061	0.7379562	0.0757379	0.9683401	0.9896671	0.3529389	0.9951893	0.0122112	0.1552646	0.9904522	0.0863333	0.9647540	0.3705594	0.1125782	0.0805146	0.1600044	0.4088194	0.0092727	0.0095327	0.9007617	0.9873737	0.6019848	0.2971357	0.4580189	0.7651207	0.1200339	0.2821256	0.5878330	0.4907119	0.5373632	0.1922591	0.1059505	0.0391675	0.1112715	0.0884970	0.6658177	0.0487507	0.9774571	0.2985754	0.0404513	0.9263961	0.2808219	0.1205382	0.1131234	0.0538579	0.0220145	0.0071868	0.9926162	0.8087370	0.9711884	0.6480456	0.0264753	0.1513087	0.9845082	0.8946318	0.7551230	0.4850831	0.7715239	0.0671324	0.0556684	0.2506990	0.9855167	0.9888665	0.3904609	0.0155509	0.0934632	0.7362319	0.9389182	0.6465240	0.5166137	0.9706603	0.1789424	0.9915641	0.9428792	0.9854473	0.1739596	0.0756166	0.4933780	0.0636547	0.7945876	0.5855552	0.0467893	0.0600825	0.6086915	0.9764896	0.7853173	0.4397194	0.0884085	0.0561227	0.0543171	0.7562706
850	0.1612627	0.8990147	0.0225975	0.9919191	0.5553391	0.0321482	0.3529761	0.1320304	0.5993923	0.6447232	0.7439232	0.0810081	0.9817010	0.9931711	0.3195281	0.9923390	0.0154155	0.1580254	0.9918365	0.0737207	0.9605652	0.3732559	0.1077062	0.0751976	0.1609341	0.4134595	0.0108752	0.0162464	0.9046280	0.9916134	0.6049799	0.2999536	0.4497850	0.7616199	0.0617201	0.1411466	0.5878858	0.4905759	0.5438516	0.1920265	0.1123224	0.0336120	0.0843904	0.0916591	0.6583312	0.0460492	0.9883566	0.2725784	0.0396731	0.6635715	0.2889436	0.1007280	0.1139086	0.0529777	0.0209125	0.0026225	0.9844939	0.8201399	0.9689268	0.6537172	0.0303404	0.1548171	0.9920317	0.9502798	0.8499802	0.4864095	0.7765262	0.0671661	0.0538984	0.1969209	0.9889218	0.9883833	0.6635591	0.0152784	0.0729194	0.8162296	0.9294508	0.3760734	0.5179145	0.9663502	0.1969731	0.9851388	0.9378676	0.9908902	0.1760105	0.0766011	0.4914167	0.0639728	0.6764342	0.5832877	0.0481741	0.0625119	0.6366803	0.9796015	0.6503469	0.4636930	0.0852393	0.0607324	0.0488069	0.8308103
900	0.1201927	0.8145283	0.0282319	0.9908432	0.4272483	0.0395579	0.3488281	0.1295405	0.5964104	0.6446121	0.7392488	0.0813297	0.9889736	0.9941686	0.3066552	0.9942830	0.0199362	0.1510237	0.9886678	0.0715947	0.9648256	0.3717297	0.1091461	0.0773074	0.1647248	0.4085278	0.0117191	0.0180470	0.9110680	0.9913973	0.5995497	0.3029950	0.4453432	0.7662643	0.0399885	0.0876049	0.5867863	0.4860809	0.5461793	0.1870206	0.1179469	0.0346825	0.0641227	0.0833219	0.6600038	0.0486464	0.9897462	0.2508970	0.0387422	0.4757402	0.3176035	0.0967003	0.1120564	0.0534845	0.0242578	0.0083422	0.9962263	0.8216190	0.9718062	0.6545101	0.0333687	0.1499630	0.9872770	0.9721463	0.8899649	0.4844674	0.7857405	0.0677619	0.0558080	0.1529640	0.9870351	0.9873119	0.8401890	0.0158809	0.0653907	0.8726237	0.9286775	0.2118619	0.5184073	0.9693921	0.2197234	0.9707153	0.9460225	0.9885290	0.1851285	0.0792421	0.4893915	0.0586132	0.5579852	0.5849943	0.0450424	0.0550920	0.6421615	0.9826452	0.5882659	0.5046053	0.0882153	0.0582788	0.0544990	0.8629004
950	0.1003772	0.6343205	0.0262696	0.9916389	0.3411320	0.0490629	0.3489479	0.1263898	0.6031970	0.6426835	0.7389621	0.0815530	0.9902377	0.9910958	0.3024556	0.9891751	0.0173693	0.1557380	0.9932548	0.0686815	0.9666404	0.3709387	0.1087955	0.0752930	0.1788126	0.3958277	0.0071590	0.0131931	0.9136823	0.9884950	0.5911178	0.3002723	0.4446032	0.7669586	0.0368728	0.0673778	0.5908652	0.4865840	0.5533265	0.1838209	0.1099646	0.0297041	0.0627570	0.0776819	0.6527597	0.0419597	0.9900919	0.2385485	0.0410650	0.4057728	0.3546406	0.0976798	0.1102456	0.0539454	0.0181333	0.0046954	0.9924306	0.8252135	0.9745949	0.6523763	0.0297421	0.1541126	0.9914138	0.9796141	0.9074960	0.4890823	0.7836609	0.0781959	0.0520638	0.1281369	0.9806465	0.9895394	0.9095837	0.0290093	0.0635598	0.9080628	0.9247005	0.1387524	0.5176361	0.9729689	0.2580196	0.9437236	0.9397056	0.9890040	0.1811390	0.0768906	0.4910313	0.0591638	0.4603900	0.5845546	0.0495540	0.0549131	0.6447423	0.9809742	0.6174045	0.5392198	0.0869506	0.0612138	0.0513187	0.8676950
1000	0.0947816	0.4523744	0.0248185	0.9945118	0.2926128	0.0610495	0.3440702	0.1280543	0.5978435	0.6473416	0.7347911	0.0855779	0.9884815	0.9934816	0.2923550	0.9919008	0.0194306	0.1530086	0.9927869	0.0650552	0.9611556	0.3673481	0.1109864	0.0752976	0.2041434	0.3584389	0.0022005	0.0136603	0.9139720	0.9902209	0.5610201	0.2954123	0.4460148	0.7657414	0.0328281	0.0609944	0.5894822	0.4859314	0.5544343	0.1820564	0.1134538	0.0311450	0.0527355	0.0684955	0.6529087	0.0472512	0.9934905	0.2331919	0.0387606	0.3902559	0.3908855	0.0896231	0.1098577	0.0534990	0.0270043	0.0023472	0.9896655	0.8289931	0.9759291	0.6549936	0.0290573	0.1472964	0.9910023	0.9841993	0.9134745	0.5000148	0.7786844	0.1036361	0.0518764	0.1077461	0.9865022	0.9980165	0.9371968	0.0690007	0.0635927	0.9237121	0.9230246	0.1075376	0.5218937	0.9708674	0.2954320	0.9060863	0.9445118	0.9888579	0.1811035	0.0741584	0.4932078	0.0607194	0.3949716	0.5854158	0.0420107	0.0589248	0.6471133	0.9851637	0.7149946	0.5480608	0.0859475	0.0589627	0.0544406	0.8790520

0	0.0936844	0.1967332	0.0239335	0.9949703	0.2559280	0.1147954	0.3448128	0.1250025	0.6019718	0.6427951	0.7404054	0.0848061	0.9884333	0.9922346	0.2986672	0.9918461	0.0277380	0.1561897	0.7486943	0.1148496	0.9684065	0.3680491	0.1067168	0.0737201	0.2563671	0.1438931	0.0086998	0.0133063	0.9126111	0.9869478	0.1371750	0.0922469	0.4489931	0.7657410	0.0341248	0.0573693	0.5924447	0.4854706	0.5391876	0.1833575	0.1280375	0.0297060	0.0593113	0.1025352	0.6760286	0.0469458	0.9951399	0.2283234	0.0428143	0.3814550	0.4331357	0.0902142	0.1142061	0.0551983	0.0944697	0.0029658	0.9875142	0.8288579	0.9758906	0.6543174	0.0308861	0.1524567	0.9952215	0.9820592	0.9154437	0.5563059	0.7257873	0.2374424	0.0565236	0.0859807	0.9921572	0.9824027	0.8868687	0.2767144	0.0835565	0.9361559	0.9248591	0.0812208	0.5194216	0.9706992	0.3886770	0.8240200	0.9441610	0.9846367	0.1902539	0.0822700	0.4901155	0.0581270	0.3239359	0.5857797	0.0462822	0.0580947	0.6440461	0.9839082	0.9873226	0.4083583	0.0915220	0.0600314	0.0547275	0.8803458
50	0.0939792	0.4213887	0.0228100	0.1597142	0.1345560	0.1329692	0.5155289	0.3866490	0.6017093	0.5696793	0.7130848	0.0837837	0.2843507	0.9925270	0.2982737	0.9964100	0.0303613	0.1549981	0.7532237	0.0787329	0.9682155	0.3683778	0.2283746	0.0764946	0.2183457	0.0915185	0.0059643	0.0168399	0.9001601	0.9898611	0.1096411	0.0885940	0.4171983	0.5628120	0.0304748	0.2152346	0.8591982	0.5084995	0.5720024	0.1108060	0.1254667	0.0612528	0.0601731	0.1205262	0.5608357	0.1687338	0.9882658	0.2278393	0.4033103	0.4093810	0.1941032	0.0996861	0.0464331	0.6038300	0.0954372	0.0038266	0.9924241	0.4698682	0.9715064	0.6344205	0.0311117	0.1496686	0.9931620	0.9703566	0.9163940	0.5564461	0.7183629	0.2470698	0.0867450	0.6821268	0.3848883	0.9811060	0.5621006	0.2470946	0.4222470	0.8387773	0.9651500	0.0802405	0.7113294	0.7579309	0.4462966	0.8868665	0.9296132	0.4024791	0.7774915	0.0227001	0.4866147	0.0261020	0.1448729	0.8569875	0.0477322	0.2417789	0.6462691	0.5738310	0.9823508	0.2634408	0.6032408	0.4923348	0.3015901	0.9443528
100	0.0907453	0.5085063	0.0281097	0.0467732	0.1091748	0.2007090	0.6279992	0.4486772	0.5936474	0.5427036	0.6866116	0.0803900	0.1786718	0.9910723	0.2948019	0.9906175	0.0352106	0.1505929	0.7417642	0.0632201	0.9775967	0.3653058	0.5225761	0.0897621	0.1418154	0.0969217	0.0053903	0.0145946	0.8523423	0.9916682	0.0840281	0.0879910	0.3603849	0.5262127	0.0299200	0.2624177	0.9348573	0.5485788	0.6268836	0.0786938	0.1442477	0.3419644	0.1536285	0.1718147	0.5289107	0.7371457	0.9880393	0.2278395	0.4840584	0.5885868	0.1437796	0.1224093	0.0321785	0.7720309	0.0978118	0.0030562	0.9928173	0.3255642	0.9590704	0.6047472	0.0928656	0.1746312	0.9911227	0.6466123	0.9166311	0.5304522	0.7229776	0.2983521	0.1257304	0.8148228	0.2928582	0.9839736	0.2725814	0.2523863	0.5586959	0.8019167	0.9790673	0.0688361	0.7202734	0.7071435	0.5797640	0.9430537	0.8771233	0.2360603	0.8980684	0.0043414	0.5099229	0.0178938	0.1085381	0.9055229	0.0475410	0.3227665	0.6444553	0.4991829	0.9537207	0.2225291	0.7947973	0.7312149	0.4866524	0.9809529
150	0.0876264	0.5375418	0.0273704	0.0307843	0.1278002	0.2652426	0.6818313	0.4851256	0.5980541	0.5314044	0.6648398	0.0782683	0.0975169	0.9922237	0.2963700	0.9903860	0.0898112	0.1551544	0.6711819	0.0614187	0.9874784	0.3607682	0.8519841	0.1965047	0.1125242	0.1607974	0.0076464	0.0111559	0.8007859	0.9845280	0.0955485	0.0898409	0.3273181	0.5364172	0.0328059	0.2871467	0.9487590	0.5801501	0.6575359	0.0643353	0.1782551	0.7242124	0.4250145	0.2209644	0.5146770	0.9280130	0.9909031	0.2259144	0.4977091	0.8656517	0.1129131	0.1769621	0.0325457	0.8261366	0.1185166	0.0033456	0.9875600	0.2626311	0.9412727	0.5869419	0.2577326	0.2994524	0.9894901	0.2924951	0.8694020	0.5084024	0.7424981	0.3970616	0.1753864	0.8440895	0.2819343	0.9692763	0.1977889	0.2910363	0.6114263	0.7051163	0.9847657	0.0644353	0.7264339	0.6842267	0.6570850	0.9743826	0.8035337	0.1958725	0.9220260	0.0049156	0.5629180	0.0231108	0.1160260	0.9161396	0.0465318	0.3627448	0.6477572	0.4860157	0.9104597	0.2168296	0.8679406	0.8538087	0.6970338	0.9861595
200	0.0979548	0.5499604	0.0305108	0.0295104	0.1556254	0.2885903	0.7186653	0.5222011	0.5982285	0.5287590	0.6443798	0.0852372	0.0649238	0.9886732	0.2991231	0.9920251	0.1860039	0.1544845	0.4122516	0.0877182	0.9872910	0.3616761	0.9583233	0.3685604	0.0861223	0.2716401	0.0064071	0.0150277	0.7620943	0.9862812	0.2052521	0.0889568	0.3134458	0.5485460	0.0330124	0.2957528	0.9498400	0.5979509	0.6759430	0.0546491	0.2128221	0.8930097	0.6238293	0.2544101	0.5067577	0.9702318	0.9905423	0.2287794	0.5060879	0.9750410	0.0812962	0.2793543	0.0267120	0.8428329	0.1582930	0.0017856	0.9864423	0.2423740	0.9287895	0.5841790	0.4835774	0.4926930	0.9947841	0.1512851	0.7381776	0.4966428	0.7556205	0.4828690	0.2214857	0.8444828	0.2800483	0.9567468	0.1834903	0.3427342	0.6327991	0.5243367	0.9845592	0.0591938	0.7249084	0.6364902	0.6589377	0.9748059	0.7455972	0.1796648	0.9294707	0.0028305	0.6150285	0.0263548	0.1434770	0.9168309	0.0487896	0.3782029	0.6436507	0.4788978	0.8842395	0.2212119	0.8932624	0.9095097	0.8294324	0.9889517
250	0.1236430	0.5666202	0.0289115	0.0300430	0.1804547	0.2653189	0.7323887	0.5493644	0.5983955	0.5295474	0.6328688	0.0789347	0.0572595	0.9756436	0.2980279	0.9920544	0.2620899	0.1527707	0.1720058	0.2521254	0.9893103	0.3593008	0.9775311	0.4904963	0.0788070	0.3903869	0.0095492	0.0149593	0.7509821	0.9869957	0.4064384	0.1057839	0.3175622	0.5578951	0.0324788	0.2950992	0.9535863	0.6038691	0.6871896	0.0577426	0.2407096	0.9551517	0.7178825	0.2568641	0.5008303	0.9772098	0.9860755	0.2300340	0.5031909	0.9893938	0.0673706	0.3771037	0.0272912	0.8516406	0.2039346	0.0063302	0.9895495	0.2322099	0.9117195	0.5771222	0.6371389	0.6383993	0.9937932	0.0989908	0.5167965	0.4880776	0.7693812	0.5218419	0.2554197	0.8503582	0.2789790	0.9476545	0.1764487	0.3861827	0.6450256	0.3977866	0.9849295	0.0549094	0.7235476	0.5509133	0.6060835	0.9772597	0.6696293	0.1641210	0.9239591	0.0033387	0.6487784	0.0324588	0.1861063	0.9152662	0.0413719	0.3841624	0.6445197	0.4828292	0.8653106	0.2268799	0.9052764	0.9304079	0.9007547	0.9920088
300	0.2104705	0.6286388	0.0303955	0.0340165	0.1878099	0.2333265	0.7351510	0.5757088	0.6033241	0.5326703	0.6322229	0.0804711	0.0478677	0.9659372	0.2939517	0.9918564	0.2549045	0.1509711	0.0814157	0.5048261	0.9908966	0.3586198	0.9860756	0.5508338	0.0755184	0.4773633	0.0082284	0.0111409	0.7440530	0.9825599	0.5925271	0.1822950	0.3242996	0.5558853	0.0364140	0.2970147	0.9540715	0.6044616	0.6970330	0.0526794	0.2525104	0.9745790	0.7524519	0.2534578	0.4919210	0.9824394	0.9908635	0.2270621	0.5083568	0.9918355	0.0669937	0.4575783	0.0305900	0.8477418	0.2322305	0.0025341	0.9875457	0.2226082	0.9032335	0.5819730	0.7189285	0.7218408	0.9922469	0.0762343	0.3133555	0.4878560	0.7776827	0.5007213	0.2703385	0.8558087	0.2816672	0.9385179	0.1767665	0.4176597	0.6558719	0.3251418	0.9897857	0.0547920	0.7262051	0.4454085	0.5471485	0.9790761	0.5169929	0.1507031	0.9308501	0.0000000	0.6753694	0.0503922	0.2164972	0.9165719	0.0491975	0.3874632	0.6405519	0.4805915	0.8451399	0.2290569	0.9133033	0.9439425	0.9421778	0.9874521
350	0.4029435	0.7896493	0.0359296	0.0367188	0.1994056	0.2041559	0.7341147	0.5792484	0.6026592	0.5305764	0.6239918	0.0842465	0.0532732	0.9596724	0.2965647	0.9886145	0.2044381	0.1523352	0.0564040	0.6339646	0.9878999	0.3657161	0.9926080	0.5751026	0.0766298	0.5275197	0.0091489	0.0178973	0.7403886	0.9864018	0.6947503	0.2850208	0.3253278	0.5558789	0.0349909	0.2960097	0.9565572	0.6034001	0.6979179	0.0527940	0.2568749	0.9823641	0.7618268	0.2505823	0.4935161	0.9868506	0.9738734	0.2263564	0.5035152	0.9933715	0.0628931	0.5070122	0.0277689	0.8445373	0.2361266	0.0068660	0.9916088	0.2143680	0.9034968	0.5821733	0.7582312	0.7666201	0.9918193	0.0684892	0.1792391	0.4860990	0.7807667	0.4596930	0.2767675	0.8520767	0.2787398	0.9400571	0.1683715	0.4414698	0.6654215	0.3006273	0.9892952	0.0582117	0.7262988	0.3620748	0.5066993	0.9856152	0.3458803	0.1388834	0.9290777	0.0015113	0.6846414	0.1002718	0.2227556	0.9097289	0.0486062	0.3916196	0.6432888	0.4800584	0.7952797	0.2342932	0.9134484	0.9457413	0.9563230	0.9903669
400	0.6603854	0.9046201	0.0279900	0.0332457	0.1994774	0.1844766	0.7348395	0.5912204	0.5996955	0.5265875	0.6254605	0.0828217	0.0523715	0.9566976	0.2921198	0.9932631	0.1543461	0.1539543	0.0467332	0.6866906	0.9913041	0.3641024	0.9851022	0.5876110	0.0746460	0.5548089	0.0140039	0.0133943	0.7331707	0.9798038	0.7427360	0.3621446	0.3264314	0.5602344	0.0355641	0.2953680	0.9579187	0.6046789	0.7064114	0.0515192	0.2474589	0.9840657	0.7701856	0.2386213	0.4935863	0.9852589	0.9120055	0.2281723	0.5115282	0.9964279	0.0676223	0.5265987	0.0290323	0.8483634	0.2314086	0.0083113	0.9909987	0.2133698	0.8948022	0.5770151	0.7772861	0.7873398	0.9926918	0.0658139	0.1181482	0.4898622	0.7827944	0.4157813	0.2824437	0.8528646	0.2786053	0.9397754	0.1695591	0.4558497	0.6753981	0.2852220	0.9862029	0.0552044	0.7285250	0.3020696	0.4893738	0.9835236	0.2219791	0.1337371	0.9289271	0.0000000	0.6885557	0.2251594	0.2282604	0.9132014	0.0462019	0.3917119	0.6436098	0.4836267	0.6928277	0.2457480	0.9142693	0.9518543	0.9634392	0.9897383
450	0.8361544	0.9627113	0.0346485	0.0324503	0.2051398	0.1719447	0.7343732	0.5908022	0.5988434	0.5279553	0.6255491	0.0819193	0.0511056	0.9581115	0.2960606	0.9921817	0.1160903	0.1569114	0.0437458	0.7167019	0.9913800	0.3622882	0.9898733	0.5913147	0.0755669	0.5688846	0.0616312	0.0153148	0.7377726	0.9811170	0.7636141	0.4054979	0.3249680	0.5558625	0.0292936	0.2965854	0.9549814	0.6066764	0.7068265	0.0477652	0.2431942	0.9832184	0.7695784	0.2258865	0.4904201	0.9844064	0.8392404	0.2369285	0.5006858	0.9902091	0.0597392	0.5411039	0.0249679	0.8483899	0.2180008	0.0035609	0.9915883	0.2098926	0.8905424	0.5770803	0.7877788	0.7981080	0.9944366	0.0625602	0.0899282	0.4859171	0.7841342	0.3787691	0.2854166	0.8520560	0.2743296	0.9378941	0.1712500	0.4571258	0.6790190	0.2831717	0.9886774	0.0534570	0.7262478	0.2741289	0.4841196	0.9798098	0.1584182	0.1284586	0.9323659	0.0010861	0.6907262	0.3790667	0.2321035	0.9067565	0.0426903	0.3939191	0.6396890	0.4782113	0.5997414	0.2604806	0.9150633	0.9469441	0.9725316	0.9949269
500	0.9240179	0.9747245	0.0308797	0.0290950	0.2033985	0.1696667	0.7338831	0.5962100	0.6008756	0.5249685	0.6225725	0.0817900	0.0480252	0.9582823	0.3014921	0.9939873	0.0917131	0.1507622	0.0467483	0.7245521	0.9933724	0.3636404	0.9880077	0.5934950	0.0737400	0.5742830	0.1977179	0.0167108	0.7351171	0.9888916	0.7765972	0.4320088	0.3304049	0.5509534	0.0347440	0.2991735	0.9550220	0.6043792	0.7054293	0.0491959	0.2372105	0.9863874	0.7736101	0.2131340	0.4955453	0.9879016	0.7844621	0.2466480	0.5027497	0.9908927	0.0628264	0.5520571	0.0337299	0.8505622	0.1972521	0.0041653	0.9930416	0.2066487	0.8994392	0.5818321	0.7917788	0.8021459	0.9912131	0.0611048	0.0742785	0.4834615	0.7877914	0.3683831	0.2853688	0.8476185	0.2710440	0.9333191	0.1692062	0.4624334	0.6882584	0.2792420	0.9937009	0.0538528	0.7277782	0.2552098	0.4820557	0.9780112	0.1388340	0.1358379	0.9286176	0.0029078	0.6995513	0.4830834	0.2348657	0.9135987	0.0488434	0.3936338	0.6391462	0.4769457	0.5333019	0.2845296	0.9172031	0.9528503	0.9745921	0.9929058
550	0.9525589	0.9874845	0.0303053	0.8549352	0.5292961	0.1311042	0.6189086	0.3782065	0.5960006	0.6038965	0.6510998	0.0819010	0.4339930	0.9722049	0.2989274	0.9897206	0.0782451	0.1549491	0.0522681	0.8790219	0.9930120	0.3557237	0.9919678	0.5957058	0.0896135	0.8059369	0.4433672	0.0177299	0.7776407	0.9836438	0.8387877	0.4447315	0.3606406	0.7799864	0.0341120	0.1411028	0.6861108	0.5921570	0.6757386	0.1030389	0.2221440	0.9173574	0.7725587	0.1548703	0.6014366	0.9778969	0.7088602	0.2639855	0.1373054	0.9920509	0.2406760	0.5296744	0.0950557	0.2922856	0.1781469	0.0087024	0.9907867	0.4286443	0.9098659	0.5953264	0.7931546	0.8013527	0.9933038	0.1981862	0.0748117	0.4841992	0.7859509	0.3385931	0.2283531	0.2628010	0.8584710	0.9563742	0.1744009	0.5130818	0.4036642	0.3154853	0.9725623	0.0526728	0.5357117	0.3378244	0.3523300	0.9804984	0.1313587	0.5522212	0.2497405	0.0493046	0.6980485	0.8524766	0.7910266	0.5897481	0.0472603	0.2066503	0.6434025	0.8885383	0.4985626	0.5111495	0.4136992	0.8633040	0.9654571	0.9894732
